0.038770735	0.046510134	0.009168802	0.021183161	0.14713447	-0.01364725	0.007211907	-0.061851513	0.029085914	0.003359708	-0.0026259378	-0.0951559	0.013145408	0.036652144	0.0613361	0.023550523
0.032739706	0.055363033	0.0105934655	-0.0012270854	0.0894046	-0.04145725	0.05427925	0.0082259085	-0.024373164	0.07137784	-0.0035588385	-0.022263087	0.013776554	0.008634234	-0.027367117	0.0056487494
0.015767263	0.0682721	-0.018492347	-0.05408623	0.1162419	-0.08146987	0.10026881	-0.015946735	0.10430344	0.052852325	-0.012971575	0.011287817	0.04015918	-0.02125013	0.0179812	0.04506483
0.03873626	0.10302311	-0.024311287	-0.09712111	0.13406648	-0.050882295	0.05525946	-0.034346003	-0.005626798	0.08884477	-0.017625771	0.01921621	0.04706096	0.041217208	0.044966534	0.050318733
0.0065559647	0.08931195	-0.03180463	-0.077777214	0.11509708	0.033694077	-0.034152552	-0.0953845	0.048435114	-0.020988397	-0.06274942	-0.020922992	0.080889374	-0.012622791	0.0414752	0.009474271
0.1233638	-0.03923258	0.035168957	-0.07871124	0.13948001	0.041643422	-0.007054093	-0.006500519	-0.0033089581	0.038743757	-0.0075678774	0.024482537	-0.0072689364	0.017460259	0.06095109	0.058924165
0.035206407	-0.0071956143	-0.05190047	-0.09810452	0.11617041	0.009141601	0.025174562	0.0038094134	0.06310196	0.033393066	-0.02915366	-0.045661204	0.06164195	0.013074603	-0.046926346	0.02611886
0.021737875	0.002418471	0.022440651	-0.10657637	0.068788595	0.0024948537	0.06954123	-0.008180019	0.0068988004	0.035877477	-0.012074584	-0.019035798	0.050049957	0.050618585	-0.010468714	0.0014652803
-0.054426327	0.09556916	0.018970802	0.021502826	0.0945813	0.012203634	0.017662816	0.02478735	0.045888387	0.044619795	-0.055001665	-0.07839918	0.017662138	-0.031443447	0.00049413246	0.054309946
0.059834674	0.14071028	-0.005662295	-0.042502943	0.07566371	-0.031032369	-0.009617056	-0.05188884	0.056053795	0.0592981	0.008333727	-0.05748794	-0.019913467	0.016567692	-0.09090331	0.06801167
0.022482099	0.07076561	0.016620656	0.013102104	0.0959191	-0.04974557	0.0061142608	-0.018512312	0.030047618	0.037433967	0.03955474	-0.058293942	-0.024034783	-0.031718343	0.037186343	0.003954769
0.1048811	0.0891361	-0.019220544	-0.057042204	0.08478176	0.02034166	-0.090563625	0.0066870824	-0.047239844	0.001880681	0.037485443	-0.050909653	0.015036005	-0.0040942933	0.061762378	0.079000324
-0.06907555	-0.002420733	0.038009726	-0.08091287	0.15688755	0.012382032	0.07486205	-0.023469279	-0.010820949	0.10681269	-0.02929683	-0.040938795	-0.045107577	-0.042155348	-0.016891794	-0.07117416
0.0016663121	0.050671186	-0.04417712	-0.08398716	0.013240987	0.11018682	-0.026597157	0.09414031	0.048955336	0.039483793	0.039793637	-0.059975583	0.046390433	0.023062216	0.021587653	0.0031686241
0.009193605	0.029118996	0.020181874	-0.017372271	0.030359412	-0.028490627	0.09858376	0.040533084	0.041587036	0.012310389	-0.040063586	0.029213442	-0.0048312545	0.02444821	-0.029672548	0.042622946
0.06294259	0.046460997	-0.028589362	0.04947507	0.08148412	0.007746642	0.05309095	0.021548633	0.09336518	0.06687943	0.004587995	-0.014551368	0.10629963	-0.032974202	0.081066094	0.038698524
0.10607432	0.06947041	-0.018857958	-0.06509465	0.11899479	-0.049679935	0.078137934	-0.03483872	0.072531655	0.09516844	0.09332259	-0.05336656	-0.0034952203	0.054081824	-0.019332865	-0.055445682
0.044593725	-0.018168187	-0.017989421	0.025049478	0.087290354	0.085849084	-0.03820314	0.014286521	-0.02642936	0.08636541	-0.056592587	0.0077841883	-0.008767208	0.009680166	0.04924957	0.010527319
0.07864596	0.007042164	-0.050303657	-0.06885303	0.080331855	0.04147773	-0.1244638	-0.07332891	-0.028918525	0.008462265	0.100320816	0.026400685	-0.0021675823	-0.0585279	0.028376171	-0.014406481
0.0071046124	0.031003602	-0.065950915	-0.039414205	0.09970159	-0.0838168	-0.088129245	0.05175605	0.019557776	0.050500877	-0.03369636	-0.05585472	0.045585603	-0.04456566	0.02493131	-0.011270424
0.0017443358	-0.040896878	-0.025152937	0.08502259	0.037971254	-0.0026701416	0.014650142	-0.0511407	-0.050583724	0.062056296	-0.017957296	0.0015626793	0.095735565	0.035756662	0.021659574	-0.02302248
-0.069780536	0.051479112	-0.047733758	-0.033082847	0.07224043	0.03934039	0.039371666	0.14459318	-0.06612575	-0.0619201	-0.03557686	-0.022389853	0.08280605	-0.016272558	0.06360891	-0.070911095
0.10040822	0.07388777	-0.030087672	0.028472362	0.101802945	-0.095058486	-0.01184253	-0.1485582	0.045723703	5.3961827e-05	-0.0083107045	0.075083666	-0.06831514	-0.04421608	-0.06115487	-0.0057075312
0.047506507	0.07872937	0.04157475	0.044815134	0.082942754	-0.02978661	-0.024842992	0.13330427	0.018291319	-0.026981877	0.04190847	0.056983754	0.059671044	0.06306265	-0.018243859	0.063563034
-0.020934733	0.06324257	0.042480856	-0.008695758	0.10081932	-0.0757825	0.03585561	-0.12908702	0.049751814	0.0018875498	-0.05942657	-0.002117662	0.007843646	0.095334716	-0.047985952	-0.012580868
0.09188542	0.034089107	-0.04465149	-0.07255438	0.11449983	0.010129077	-0.009176042	0.01846969	-0.01567845	-0.11080481	0.002617102	-0.07192577	0.02658121	-0.024287373	0.07883812	-0.007851627
0.10810503	0.059822563	0.0841209	-0.008162485	0.0321543	-0.036653668	0.044042304	-0.01625037	0.005332306	0.035552733	-0.03211542	-0.0009906462	0.0040707006	-0.022887768	-0.056012265	-0.06374522
-0.022072233	0.0047687152	0.07169714	-0.012613172	0.16070578	0.08374492	0.049543034	-0.07413132	-0.012623769	0.008062761	0.022668747	0.059685517	0.008970018	0.032650013	0.028845182	-0.051132724
0.0069903294	0.040602777	0.067512095	-0.016146785	0.02090822	0.019257024	0.028880771	0.02121525	0.021063698	0.052458894	0.0023209355	0.014274709	0.0403303	-0.023896469	-0.064661294	0.0037477354
0.0683301	0.07995205	-0.0131130405	-0.12505914	0.03486072	0.02979716	0.102071375	0.04053592	-0.03291103	0.081901185	-0.15085717	-0.09610086	0.004074934	-0.0652392	-0.0024041897	0.002162566
0.05605835	0.090377286	0.030418793	-0.05858754	0.117336504	-0.003077074	0.10458962	0.09794096	-0.038865943	-0.007112203	-0.038720712	-0.05523958	0.0053267097	-0.050756667	0.04307327	-0.012268911
-0.039720368	0.042707548	-0.06703095	-0.0384868	0.10934937	0.007592721	0.03918968	0.047906034	-0.021722743	0.15092531	0.024452057	-0.06330498	0.08809163	0.0038940094	-0.031452317	-0.011086177
0.00052711763	0.10058622	0.05256594	0.10505637	0.1082825	0.048401985	-0.04407523	0.033071328	-0.03123995	0.021291263	-0.10321873	0.09804165	0.124106035	0.05673727	0.025739763	0.004068506
-0.07424194	0.009348465	0.02386181	-0.033082977	0.030434476	0.006881185	0.025495915	-0.033923198	-0.008643752	-0.0027723059	0.0011809408	-0.056479294	-0.007198142	0.015003545	-0.03580728	-0.040772814
0.032452412	0.06929344	-0.015114384	0.028837854	-0.025133062	-0.038048614	-0.15418069	0.03508112	0.06569664	0.013032439	-0.044080514	-0.043777402	0.028421981	0.06290626	-0.014537783	0.059124205
-0.04898404	0.02740078	-0.008057214	0.00764287	0.011942006	0.07011177	-0.05456755	-0.03865657	0.097343594	-0.013465425	-0.025333295	-0.03969165	0.021632077	0.0030481594	-0.0073874826	-0.02262479
0.019549977	0.059097003	-0.16028981	0.0627088	0.20443718	-0.03302328	-0.0813508	0.13400818	-0.06430574	-0.10936008	0.029220637	0.02593756	0.022693763	0.0025827936	-0.047355033	-0.0056584296
0.020835629	-0.06342735	0.03995411	0.109762706	0.038046196	0.08437766	0.014968023	0.005691589	0.053794198	0.05968364	-0.10610268	0.017264104	0.012230048	0.042006087	0.0117349345	-0.07276853
0.0028983608	0.061448842	-0.057289377	-0.07490404	0.17633818	0.012414817	-0.107897125	0.03913232	0.029497998	0.019226309	0.045506656	-0.05543648	0.015319291	0.039391655	0.0053644427	0.009471781
0.07553961	0.13221705	-0.021058677	0.045081817	0.15444304	-0.021148814	-0.06380337	-0.08111523	-0.005324234	-0.09644791	-0.010566136	-0.055998955	0.012635448	0.005004628	0.028194234	-0.009888587
0.04108098	-0.04541018	0.035814967	-0.02614088	0.15300296	0.058761332	0.10830162	0.05050375	-0.09113957	0.019491363	0.007114437	-0.071877524	0.014847978	-0.0041288184	0.107929654	-0.046811312
-0.054526303	-0.016055012	-0.06304801	0.081607714	0.067151725	0.03375683	-0.048991084	-0.07884588	0.0391746	0.09720841	0.041184686	-0.07345227	0.02685994	-0.0014746529	0.04185973	-0.006265343
0.05110817	-0.058110557	-0.04447761	-0.081760846	-0.026001865	-0.078257106	0.10186402	-0.018811777	0.016692368	0.043819204	-0.01161207	0.046417948	-0.022328105	0.032621928	0.020325674	0.09144437
-0.081824936	0.09082582	-0.037796922	-0.1991774	0.026057115	0.027992804	0.01157851	-0.029933712	-0.0791745	0.053668663	-0.09081357	-0.12263906	-0.050066628	0.006229968	0.00826332	-0.008104006
